point_res_7,count
608802590951473151,1
608803000449761279,2
608802928190291967,1
608803303244955647,1
608798042883096575,3
608801886761385983,2
608818978483077119,6
608801973768028159,9
608801905988075519,8
608803251453689855,3
608802657708015615,6
609312888548491263,4
608798192082878463,1
608802941612064767,1
608801879463297023,2
608802908426731519,1
609290420869922815,1
608796986874789887,1
608802700758351871,3
608797281398816767,4
608802246917881855,6
608802713626476543,3
608802626502393855,1
608795776683868159,1
608795766667870207,8
608803003285110783,9
608803327924240383,25
608801867434033151,1
608818858223992831,1
608802710354919423,4
608797253213093887,3
609312823855546367,3
608797034589192191,2
608802704080240639,3
608819022422605823,6
608802648665096191,1
608806848790790143,1
608802411535925247,3
608818862820950015,3
608818848728088575,1
608811996493643775,3
608802761575759871,1
608798048251805695,4
608798021945131007,1
609312821338963967,7
608796019366297599,3
608802440342405119,1
608802443412635647,1
608845302673178623,1
608802760720121855,1
608802050574123007,7
609312413333848063,1
608803327957794815,8
608796124643327999,4
608802694835994623,1
608798009966198783,2
608796521994911743,4
608807055871967231,1
608796197489999871,2
608797067573198847,2
608803207547715583,2
609312833435336703,7
609312256081002495,4
608845301079343103,1
608802796287819775,8
609312820818870271,1
609312854490742783,1
608803244575031295,1
608798013841735679,1
608801905518313471,3
608802590766923775,4
608802577982685183,1
608803219744751615,6
608796051679215615,2
608807054093582335,1
608803280042065919,5
608802801690083327,1
608802801237098495,1
608844284363276287,2
608803321498566655,1
609313436408479743,2
609312385064239103,1
608802999292133375,9
608802378635804671,1
609312314549600255,7
609313104857137151,2
608797094852952063,10
608802351859367935,1
608796054665560063,1
608801835691540479,3
608803323075624959,1
608803319787290623,2
608798165759426559,2
608797280224411647,1
609290418672107519,11
608802395262025727,11
609312889269911551,1
609312854171975679,3
608796167676887039,1
608801819971289087,15
608802395127807999,9
608798044426600447,1
608807053657374719,1
608801860773478399,1
608796988988719103,1
608818850489696255,1
609312019539034111,1
608803330575040511,1
608802788905844735,13
608818995964936191,2
608798021878022143,1
608844330265739263,3
608844331725357055,4
608844379959853055,1
608796954578649087,1
608803005600366591,6
608803005818470399,3
608802631887880191,2
609312893212557311,1
608802750016258047,1
609312292823105535,4
608798148713775103,1
608802163166019583,1
608803352637079551,1
608819072754253823,1
608796983066361855,1
608802031297101823,2
608797300541620223,211
608797296682860543,1
608797295424569343,1
608803231354585087,2
608802424387272703,1
608801885201104895,2
608802461280370687,1
608802351876145151,2
609290385872650239,1
608803321465012223,2
608797253078876159,2
609312116075134975,1
609312251517599743,5
608801835288887295,2
608801890922135551,17
609312833116569599,1
608802802730270719,1
608802626569502719,1
608802799156723711,1
608803283481395199,1
608802710589800447,2
609312889035030527,1
608802928089628671,2
608802421736472575,1
608795916337414143,3
608802146187476991,1
608803210450173951,1
609312271264382975,3
608806859930861567,4
608807087329247231,18
608803198974558207,1
608803177348726783,1
608803174882476031,1
608802749848485887,1
608807125799403519,2
609312079584690175,3
608807058740871167,1
608798188878430207,4
608798025367683071,1
608803002882457599,1
608801875923304447,4
608802739010404351,4
608802590817255423,1
609312379846524927,1
609312032407158783,3
609312395231231999,1
609312343708401663,4
608801885486317567,12
608797104248193023,2
609312076984221695,1
609312032457490431,1
608795745746681855,1
608795935866093567,2
608845292355190783,1
608802665039659007,6
608802700120817663,2
608797262859993087,5
608802660056825855,2
608802694399787007,11
608802665006104575,1
608803334165364735,2
608797026720677887,3
609313412836491263,2
609313413809569791,1
608802390161752063,2
608802720639352831,4
608802409623322623,1
608818856110063615,6
608819087769862143,2
608801927832010751,1
608802338773139455,1
608802921361965055,1
609312261802033151,1
608797100875972607,1
608801882181206015,4
608802231096967167,3
608803275830984703,2
608796124962095103,1
609312373236301823,1
608803012294475775,2
609312819912900607,1
608807110968344575,1
609312891937488895,1
608797067338317823,1
608802936075583487,2
608803299889512447,1
608802220225331199,2
609312418585116671,2
609312858953482239,1
608802634052141055,1
608802337397407743,1
608796506979303423,1
608795787756830719,1
608801908320108543,1
608803260312059903,3
608803196541861887,1
608795798561357823,1
608802735185199103,1
608819042035171327,2
608801825222557695,2
608819055272394751,18
608801974908878847,1
609313431928963071,1
608802767212904447,1
608845291298226175,1
608845291113676799,3
608797229909540863,1
608819049501032447,1
608795740025651199,1
608795744924598271,1
608798173342728191,1
608802375095812095,1
608802161840619519,1
609312889135693823,2
608802043158593535,1
608802238629937151,1
608811996711747583,3
609313434059669503,1
608802787597221887,1
608802449183997951,1
608845332687618047,1
609311963637350399,2
608845300223705087,2
608802802461835263,2
608797255947780095,1
608818910367580159,1
608807125631631359,1
608807124557889535,1
608807081775988735,2
609312386121203711,1
608802751391989759,1
608801911692328959,1
608797069787791359,1
608811054553628671,1
608807122964054015,1
608802463192973311,1
608802942081826815,1
608802932132937727,1
608802349980319743,1
609313436240707583,1
608796042653073407,1
608803352603525119,1
608797068932153343,1
608802620764585983,1
608803175083802623,1
608802431937019903,1
608796044515344383,1
609313406427594751,1
608807114390896639,1
608801910215933951,1
608796015759196159,1
608801857854242815,43311
608819014084329471,39580
608819014721863679,699
609313168342122495,74
608818995713277951,188
608802376236662783,259
608801809183539199,29
608818997894316031,1270
608803282407653375,423
608796868612194303,814
608802090856218623,408
608819072653590527,209
608802793049817087,121
608818971604418559,1540
608803209779085311,461
608819000142462975,48
608801859632627711,1014
608819093205680127,620
608803206843072511,42
608819073811218431,208
608819020241567743,516
608845299116408831,395
608845300777353215,1321
608818976604028927,755
608798016643530751,946
608801857803911167,4526
608801842771525631,1062
608798166464069631,57
608803237797036031,822
608803237729927167,1175
608802635629199359,2537
608818982727712767,639
608818998917726207,1136
608819018916167679,849
609312378084917247,769
608802082937372671,1793
608797033901326335,33
608802239485575167,1253
608819089749573631,274
608819014000443391,7052
608819013161582591,4593
608802092013846527,1440
608802788637409279,423
608803209409986559,468
608803211356143615,43
608801796667736063,1181
608845300727021567,3402
608798034410602495,193
608802734145011711,2
608844285017587711,912
608819060389445631,369
608801818109018111,2562
608801813746941951,776
608798054090276863,902
608801787759034367,2315
609312277220294655,2624
608802243763765247,7776
608844285118251007,8660
608803199528206335,244
608798016727416831,1311
608802369341227007,112
609312272623337471,465
608819092568145919,1263
608803282793529343,179
608801810290835455,762
608801810190172159,526
608802638112227327,78
608802378535141375,248
608802454435266559,254263
608803196424421375,73
609313435737391103,257
608802700791906303,1446
608818980697669631,4481
608802034904203263,46
608801801700900863,275
608801843761381375,96
608818971839299583,672
608819014604423167,214
608803285846982655,341
608819011651633151,568
608801878741876735,3
608803282189549567,1058
608845296499163135,31
608802150717325311,1754
608801866427400191,776
608801857871020031,824
609312270610071551,331900
608818976620806143,871
608802238462164991,1212
608803201877016575,194
608798011492925439,290
608803204678811647,261
608801843274842111,1742
608819060104232959,430
608818971587641343,1349
608818973282140159,62
608801789218652159,306
608802090822664191,401
608802247656079359,4429
608801800056733695,134
608798162605309951,1381
608803237310496767,2224
608803288648777727,1043
608845333358706687,4341
609313429613707263,230
608818995209961471,650
608819012809261055,2056
608801787608039423,44
608845301129674751,1240
608802244434853887,709
608802241062633471,1239
608801908890533887,166
609313417936764927,156
608801857602584575,1194
608803197598826495,558
608802083054813183,398
608819079582580735,130
608796862320738303,39
608845298680201215,529
608797951547932671,90
608802337967833087,4236
608801857300594687,11970
608803201088487423,679
608802633196503039,1580
608818969842810879,3300
608819091225968639,1250
608801865219440639,29869
608819089766350847,197
608801797858918399,1986
608802632038875135,1226
608801832755527679,827
608801860085612543,566
608801856210075647,258
608801817052053503,780
608801865957638143,1201
608796869383946239,15
608819020979765247,1891
608818974271995903,179
608819011701964799,3376
608802732299517951,10
608819013446795263,4772454
608818981939183615,455
608845296046178303,6776
609313429647261695,230
608819085672710143,736
609312410649493503,2285
608798167890132991,4262
608818976469811199,2222
608818980295016447,157
608818978113978367,1637
608803209292546047,644
608802759159840767,15
608801839382527999,855
608819019872468991,387
609312272942104575,118
608803288430673919,462
608802046866358271,62
608801857585807359,2603
608807118283210751,21
608818971906408447,679
608818988180307967,341
608803213889503231,485
608796123150155775,5
608798193676713983,95
608798052211228671,688
608801899377852415,1438
608802377310404607,450
608845331563544575,646
608801805693878271,277
608845295593193471,247
608818910636015615,276
608802238797709311,1043
608798054442598399,62
609313414128336895,28
608801903068839935,438
609312235881234431,46
608802377629171711,35
608801908907311103,128
608801859364192255,1333
608819011920068607,393746
608802667271028735,58
608845329902600191,112338
609313429898919935,1985
608819013513904127,1943
608801790074290175,4135
608801817538592767,1465
608819057436655615,126
608803211809128447,2058
608803285746319359,584
608798017029406719,4989
608801787809366015,1457
609312375736107007,216
608803207447052287,277
608802369727102975,57
608802357563621375,63
608819019855691775,723
608797067891965951,28
608797103241560063,1928
608818981435867135,1440
608818973315694591,3447
608798061589692415,32
608803207631601663,147
609312284803596287,573
608819073777663999,240
608803204980801535,252
608802701228113919,134
608818982325059583,1196
608819090923978751,68
608803271351468031,541
608802257957289983,117
609312409626083327,2
608801866309959679,403
608801860135944191,363
608801799956070399,297
608801794352480255,33
608801858273673215,896
608802032874160127,39
608803271603126271,185
608802393349423103,334
608845331261554687,1248
608796868528308223,668
608796071878983679,139
608819090957533183,516
608801804737576959,634
608819014134661119,1506
